id,lon,lat,name,type,category
13651,23.719586,37.962509,14o GYMNASIO ATHINAS,GYMNASIO,Schools
13652,23.698235,37.945262,14o GYMNASIO KALLITHEAS,GYMNASIO,Schools
13653,22.421583,39.644398,14o GYMNASIO LARISAS,GYMNASIO,Schools
13654,21.733635,38.250877,14o GYMNASIO PATRAS,GYMNASIO,Schools
13655,23.649409,37.958338,14o GYMNASIO PEIRAIA,GYMNASIO,Schools
13656,23.707019,38.013074,14o GYMNASIO PERISTERIOY,GYMNASIO,Schools
13657,22.950738,40.594225,14o GYMNASIO THESSALONIKIS,GYMNASIO,Schools
13658,23.734315,37.997615,15o GYMNASIO ATHINAS,GYMNASIO,Schools
13659,22.40329,39.636481,15o GYMNASIO LARISAS,GYMNASIO,Schools
13660,21.752426,38.259639,15o GYMNASIO PATRAS,GYMNASIO,Schools
13661,23.649409,37.958338,15o GYMNASIO PEIRAIA,GYMNASIO,Schools
13662,23.676811,38.0044,15o GYMNASIO PERISTERIOY,GYMNASIO,Schools
13663,22.941095,40.632344,15o GYMNASIO THESSALONIKIS,GYMNASIO,Schools
13664,23.758623,37.99239,16o GYMNASIO ATHINAS,GYMNASIO,Schools
13665,21.762157,38.273161,16o GYMNASIO PATRAS,GYMNASIO,Schools
13666,23.688568,38.016207,16o GYMNASIO PERISTERIOY,GYMNASIO,Schools
13667,22.930002,40.644759,16o GYMNASIO THESSALONIKIS,GYMNASIO,Schools
13668,23.737278,37.965122,17o GYMNASIO ATHINAS,GYMNASIO,Schools
13669,21.750349,38.231813,17o GYMNASIO PATRAS,GYMNASIO,Schools
13670,23.673853,38.025848,17o GYMNASIO PERISTERIOY,GYMNASIO,Schools
13671,22.945764,40.633846,17o GYMNASIO THESSALONIKIS,GYMNASIO,Schools
13672,23.7295,38.0207,18o GYMNASIO ATHINAS,GYMNASIO,Schools
13673,21.752168,38.224298,18o GYMNASIO PATRAS,GYMNASIO,Schools
13674,21.742947,38.242604,18o GYMNASIO PATRAS KOFON,GYMNASIO,Schools
13675,23.682835,38.00961,18o GYMNASIO PERISTERIOY,GYMNASIO,Schools
13676,23.724112,38.000727,19o GYMNASIO ATHINAS,GYMNASIO,Schools
13677,21.719914,38.212496,19o GYMNASIO PATRAS,GYMNASIO,Schools
13678,23.683328,38.019603,19o GYMNASIO PERISTERIOY,GYMNASIO,Schools
13679,22.953479,40.5984,19o GYMNASIO THESSALONIKIS,GYMNASIO,Schools
13680,23.729495,38.077465,1o GYMNASIO ACHARNON,GYMNASIO,Schools
13681,23.823201,38.00111,1o GYMNASIO AGIAS PARASKEYIS,GYMNASIO,Schools
13682,23.659311,37.993148,1o GYMNASIO AGIAS VARVARAS,GYMNASIO,Schools
13683,23.721287,38.025362,1o GYMNASIO AGION ANARGYRON,GYMNASIO,Schools
13684,23.731968,37.941618,1o GYMNASIO AGIOY DIMITRIOY,GYMNASIO,Schools
13685,23.669392,37.958199,1o GYMNASIO AGIOY IOANNI RENTI,GYMNASIO,Schools
13686,25.715646,35.188393,1o GYMNASIO AGIOY NIKOLAOY,GYMNASIO,Schools
13687,21.406227,38.628355,"1o GYMNASIO AGRINIOY ""PAPASTRATEIO """,GYMNASIO,Schools
13688,23.674906,37.991815,1o GYMNASIO AIGALEO,GYMNASIO,Schools
13689,23.433573,37.744954,1o GYMNASIO AIGINAS,GYMNASIO,Schools
13690,22.076966,38.249256,1o GYMNASIO AIGIOY,GYMNASIO,Schools
13691,22.44762,40.625492,1o GYMNASIO ALECHANDREIAS,GYMNASIO,Schools
13692,25.869678,40.849471,1o GYMNASIO ALECHANDROYPOLIS,GYMNASIO,Schools
13693,23.710879,37.918428,1o GYMNASIO ALIMOY,GYMNASIO,Schools
13694,22.763394,39.184129,1o GYMNASIO ALMYROY,GYMNASIO,Schools
13695,21.352591,37.794212,1o GYMNASIO AMALIADAS,GYMNASIO,Schools
13696,23.805107,38.046205,1o GYMNASIO AMAROYSIOY,GYMNASIO,Schools
13697,22.378223,38.525106,1o GYMNASIO AMFISSAS,GYMNASIO,Schools
13698,22.921068,40.657758,1o GYMNASIO AMPELOKIPON THESSALONIKIS,GYMNASIO,Schools
13699,23.69712,38.07516,1o GYMNASIO ANO LIOSION,GYMNASIO,Schools
13700,22.967909,40.614727,1o GYMNASIO ANO TOYMPAS,GYMNASIO,Schools
13701,20.48071,38.173859,1o GYMNASIO ARGOSTOLIOY,GYMNASIO,Schools
13702,22.726164,37.630366,1o GYMNASIO ARGOYS,GYMNASIO,Schools
13703,21.262622,40.453052,1o GYMNASIO ARGOYS ORESTIKOY,GYMNASIO,Schools
13704,23.743678,37.914181,1o GYMNASIO ARGYROYPOLIS,GYMNASIO,Schools
13705,22.061514,40.970652,1o GYMNASIO ARIDAIAS,GYMNASIO,Schools
13706,20.979923,39.15678,1o GYMNASIO ARTAS,GYMNASIO,Schools
13707,24.007084,37.931919,1o GYMNASIO ARTEMIDAS LOYTSAS,GYMNASIO,Schools
13708,23.58214,38.059494,1o GYMNASIO ASPROPYRGOY,GYMNASIO,Schools
13709,23.727873,38.007585,1o GYMNASIO ATHINAS ESPERINO,GYMNASIO,Schools
13710,23.734311,37.979095,1o GYMNASIO ATHINAS PEIRAMATIKO,GYMNASIO,Schools
13711,23.710391,38.250116,1o GYMNASIO AYLONAS,GYMNASIO,Schools
13712,23.653288,38.009275,1o GYMNASIO CHAIDARIOY,GYMNASIO,Schools
13713,23.806066,38.020146,1o GYMNASIO CHALANDRIOY,GYMNASIO,Schools
13714,23.599053,38.465768,1o GYMNASIO CHALKIDAS,GYMNASIO,Schools
13715,24.020105,35.514714,1o GYMNASIO CHANION,GYMNASIO,Schools
13716,22.964269,40.604666,1o GYMNASIO CHARILAOY,GYMNASIO,Schools
13717,26.134802,38.364485,1o GYMNASIO CHIOY,GYMNASIO,Schools
13718,23.794652,37.997747,1o GYMNASIO CHOLARGOY,GYMNASIO,Schools
13719,23.735931,37.949366,1o GYMNASIO DAFNIS,GYMNASIO,Schools
13720,26.495082,41.346802,1o GYMNASIO DIDYMOTEICHOY,GYMNASIO,Schools
13721,24.137832,41.15324,1o GYMNASIO DRAMAS,GYMNASIO,Schools
13722,23.624741,37.946273,1o GYMNASIO DRAPETSONAS,GYMNASIO,Schools
13723,22.039418,40.794561,1o GYMNASIO EDESSAS,GYMNASIO,Schools
13724,22.191089,39.887541,1o GYMNASIO ELASSONAS,GYMNASIO,Schools
13725,23.534869,38.049303,1o GYMNASIO ELEYSINAS,GYMNASIO,Schools
13726,22.896545,40.66535,1o GYMNASIO ELEYTHERIOY KORDELIOY,GYMNASIO,Schools
13727,24.027841,35.498882,1o GYMNASIO ELEYTHERIOY VENIZELOY (PROIN 7o GYMNASIO CHANION),GYMNASIO,Schools
13728,23.739588,37.891202,"1o GYMNASIO ELLINIKOY ""RIGAS FERAIOS""",GYMNASIO,Schools
13729,22.905497,40.6789,1o GYMNASIO EYOSMOY,GYMNASIO,Schools
13730,22.388583,39.2947,1o GYMNASIO FARSALON,GYMNASIO,Schools
13731,20.885713,39.20533,1o GYMNASIO FILIPPIADAS,GYMNASIO,Schools
13732,21.406677,40.779677,1o GYMNASIO FLORINAS,GYMNASIO,Schools
13733,23.73685,38.013208,1o GYMNASIO GALATSIOY,GYMNASIO,Schools
13734,23.860599,38.009006,1o GYMNASIO GERAKA,GYMNASIO,Schools
13735,22.414452,40.792583,1o GYMNASIO GIANNITSON,GYMNASIO,Schools
13736,23.746146,37.867538,1o GYMNASIO GLYFADAS,GYMNASIO,Schools
13737,21.418234,40.069789,1o GYMNASIO GREVENON,GYMNASIO,Schools
13738,22.565904,36.757919,1o GYMNASIO GYTHEIOY,GYMNASIO,Schools
13739,25.742523,35.010367,1o GYMNASIO IERAPETRAS,GYMNASIO,Schools
13740,20.266259,39.504866,1o GYMNASIO IGOYMENITSAS,GYMNASIO,Schools
13741,23.700477,38.027633,1o GYMNASIO ILIOY,GYMNASIO,Schools
13742,23.756015,37.93416,1o GYMNASIO ILIOYPOLIS,GYMNASIO,Schools
13743,20.848856,39.667696,1o GYMNASIO IOANNINON,GYMNASIO,Schools
13744,25.129499,35.333248,1o GYMNASIO IRAKLEIOY,GYMNASIO,Schools
13745,23.758865,37.962176,1o GYMNASIO KAISARIANIS,GYMNASIO,Schools
13746,22.945531,40.580782,1o GYMNASIO KALAMARIAS,GYMNASIO,Schools
13747,22.122557,37.048237,1o GYMNASIO KALAMATAS,GYMNASIO,Schools
13748,21.582643,39.688374,1o GYMNASIO KALAMPAKAS,GYMNASIO,Schools
13749,23.628031,37.933824,1o GYMNASIO KALLIPOLIS,GYMNASIO,Schools
13750,23.688542,37.951586,1o GYMNASIO KALLITHEAS,GYMNASIO,Schools
13751,26.982316,36.950842,1o GYMNASIO KALYMNOY,GYMNASIO,Schools
13752,23.715459,38.05027,1o GYMNASIO KAMATEROY,GYMNASIO,Schools
13753,21.934204,39.3574,1o GYMNASIO KARDITSAS,GYMNASIO,Schools
13754,21.269638,40.519898,1o GYMNASIO KASTORIAS,GYMNASIO,Schools
13755,22.508581,40.267128,1o GYMNASIO KATERINIS,GYMNASIO,Schools
13756,24.416492,40.937822,1o GYMNASIO KAVALAS,GYMNASIO,Schools
13757,23.622114,37.967962,1o GYMNASIO KERATSINIOY,GYMNASIO,Schools
13758,19.919769,39.617091,1o GYMNASIO KERKYRAS,GYMNASIO,Schools
13759,22.74736,38.004805,1o GYMNASIO KIATOY,GYMNASIO,Schools
13760,23.815659,38.077282,1o GYMNASIO KIFISIAS,GYMNASIO,Schools
13761,22.865303,40.983642,1o GYMNASIO KILKIS,GYMNASIO,Schools
13762,23.656597,35.493679,1o GYMNASIO KISSAMOY,GYMNASIO,Schools
13763,27.285295,36.88966,1o GYMNASIO KO IPPOKRATEION,GYMNASIO,Schools
13764,25.39739,41.112282,1o GYMNASIO KOMOTINIS,GYMNASIO,Schools
13765,22.926774,37.93257,1o GYMNASIO KORINTHOY,GYMNASIO,Schools
13766,23.874063,37.899502,1o GYMNASIO KOROPIOY,GYMNASIO,Schools
13767,21.784707,40.298294,1o GYMNASIO KOZANIS,GYMNASIO,Schools
13768,22.307172,40.685424,1o GYMNASIO KRYAS VRYSIS,GYMNASIO,Schools
13769,23.081292,40.736513,1o GYMNASIO LAGKADA,GYMNASIO,Schools
13770,22.429284,38.910181,1o GYMNASIO LAMIAS,GYMNASIO,Schools
13771,22.403342,39.636103,1o GYMNASIO LARISAS,GYMNASIO,Schools
13772,24.057806,37.715311,1o GYMNASIO LAYRIOY,GYMNASIO,Schools
13773,22.878643,38.434018,1o GYMNASIO LEIVADIAS,GYMNASIO,Schools
13774,26.84532,37.14991,1o GYMNASIO LEROY,GYMNASIO,Schools
13775,20.708672,38.83293,1o GYMNASIO LEYKADAS,GYMNASIO,Schools
13776,22.980014,40.611068,1o GYMNASIO MALAKOPIS,GYMNASIO,Schools
13777,23.494127,38.061638,1o GYMNASIO MANDRAS,GYMNASIO,Schools
13778,23.34771,37.990144,1o GYMNASIO MEGARON,GYMNASIO,Schools
13779,23.836825,38.050281,1o GYMNASIO MELISSION,GYMNASIO,Schools
13780,22.890953,40.652659,1o GYMNASIO MENEMENIS,GYMNASIO,Schools
13781,21.438158,38.378922,1o GYMNASIO MESOLOGGIOY,GYMNASIO,Schools
13782,22.011322,37.048653,1o GYMNASIO MESSINIS,GYMNASIO,Schools
13783,23.750025,38.059184,1o GYMNASIO METAMORFOSIS,GYMNASIO,Schools
13784,23.682606,37.950719,1o GYMNASIO MOSCHATOY,GYMNASIO,Schools
13785,21.6637,39.43235,1o GYMNASIO MOYZAKIOY,GYMNASIO,Schools
13786,26.553859,39.106673,1o GYMNASIO MYTILINIS,GYMNASIO,Schools
13787,22.932954,39.374519,1o GYMNASIO N.IONIAS VOLOY,GYMNASIO,Schools
13788,22.066892,40.631773,1o GYMNASIO NAOYSAS,GYMNASIO,Schools
13789,25.379132,37.10309,1o GYMNASIO NACHOY,GYMNASIO,Schools
13790,21.820957,38.391035,1o GYMNASIO NAYPAKTOY,GYMNASIO,Schools
13791,22.809829,37.567472,1o GYMNASIO NAYPLIOY,GYMNASIO,Schools
13792,22.940706,40.651835,1o GYMNASIO NEAPOLIS THESSALONIKIS,GYMNASIO,Schools
13793,23.729043,38.032387,1o GYMNASIO NEAS FILADELFEIAS,GYMNASIO,Schools
13794,23.743999,38.034027,1o GYMNASIO NEAS IONIAS,GYMNASIO,Schools
13795,23.707021,37.942744,1o GYMNASIO NEAS SMYRNIS,GYMNASIO,Schools
13796,23.289269,40.240258,1o GYMNASIO NEON MOYDANION,GYMNASIO,Schools
13797,23.770339,38.057078,1o GYMNASIO NEOY IRAKLEIOY,GYMNASIO,Schools
13798,23.779569,38.001298,1o GYMNASIO NEOY PSYCHIKOY,GYMNASIO,Schools
13799,23.63648,37.969706,1o GYMNASIO NIKAIAS,GYMNASIO,Schools
13800,22.912705,40.708293,1o GYMNASIO ORAIOKASTROY,GYMNASIO,Schools
13801,22.984231,38.491906,1o GYMNASIO ORCHOMENOY,GYMNASIO,Schools
13802,26.525547,41.50269,1o GYMNASIO ORESTIADAS,GYMNASIO,Schools
13803,23.852374,37.957883,1o GYMNASIO PAIANIAS,GYMNASIO,Schools
13804,23.689797,37.928265,1o GYMNASIO PALAIOY FALIROY,GYMNASIO,Schools
13805,22.074839,39.469484,1o GYMNASIO PALAMA,GYMNASIO,Schools
13806,23.88348,38.003954,1o GYMNASIO PALLINIS,GYMNASIO,Schools
13807,23.78882,37.990294,1o GYMNASIO PAPAGOY,GYMNASIO,Schools
13808,21.702631,38.197157,1o GYMNASIO PARALIAS PATRAS,GYMNASIO,Schools
13809,21.737544,38.254548,1o GYMNASIO PATRAS,GYMNASIO,Schools
13810,23.639086,37.935209,1o GYMNASIO PEIRAIA,GYMNASIO,Schools
13811,23.639086,37.935209,1o GYMNASIO PEIRAIA ESPERINO,GYMNASIO,Schools
13812,22.927329,40.495577,1o GYMNASIO PERAIAS,GYMNASIO,Schools
13813,23.555481,37.964779,1o GYMNASIO PERAMATOS,GYMNASIO,Schools
13814,23.674733,38.011433,1o GYMNASIO PERISTERIOY,GYMNASIO,Schools
13815,23.677702,38.034545,1o GYMNASIO PETROYPOLIS,GYMNASIO,Schools
13816,23.784329,38.058655,1o GYMNASIO PEYKIS,GYMNASIO,Schools
13817,22.942984,40.671239,1o GYMNASIO POLICHNIS,GYMNASIO,Schools
13818,20.748483,38.953837,1o GYMNASIO PREVEZAS,GYMNASIO,Schools
13819,21.679729,40.506904,1o GYMNASIO PTOLEMAIDAS,GYMNASIO,Schools
13820,22.987336,40.587912,1o GYMNASIO PYLAIAS THESSALONIKIS,GYMNASIO,Schools
13821,21.621204,39.456858,1o GYMNASIO PYLIS,GYMNASIO,Schools
13822,21.437116,37.675261,1o GYMNASIO PYRGOY,GYMNASIO,Schools
13823,24.468598,35.362283,1o GYMNASIO RETHYMNOY,GYMNASIO,Schools
13824,28.216036,36.434021,1o GYMNASIO RODOY,GYMNASIO,Schools
13825,23.499746,37.968626,1o GYMNASIO SALAMINAS,GYMNASIO,Schools
13826,26.984218,37.74694,1o GYMNASIO SAMOY,GYMNASIO,Schools
13827,23.548572,41.090598,1o GYMNASIO SERRON,GYMNASIO,Schools
13828,26.105855,35.207972,1o GYMNASIO SITEIAS,GYMNASIO,Schools
13829,23.778399,38.315997,1o GYMNASIO SKALAS OROPOY,GYMNASIO,Schools
13830,22.159982,40.767111,1o GYMNASIO SKYDRAS,GYMNASIO,Schools
13831,23.358975,40.816453,1o GYMNASIO SOCHOY (PROIN GYMNASIO SOCHOY),GYMNASIO,Schools
13832,22.100641,39.333294,1o GYMNASIO SOFADON,GYMNASIO,Schools
13833,22.432597,37.062434,1o GYMNASIO SPARTIS,GYMNASIO,Schools
13834,22.929661,40.662745,1o GYMNASIO STAYROYPOLIS,GYMNASIO,Schools
13835,22.950649,40.647193,"1o GYMNASIO SYKEON ""ODYSSEAS FOKAS """,GYMNASIO,Schools
13836,24.93581,37.440119,1o GYMNASIO SYROY,GYMNASIO,Schools
13837,23.695314,37.96526,1o GYMNASIO TAYROY,GYMNASIO,Schools
13838,23.012378,40.546308,1o GYMNASIO THERMIS,GYMNASIO,Schools
13839,22.951789,40.616636,1o GYMNASIO THESSALONIKIS,GYMNASIO,Schools
13840,22.946889,40.626523,1o GYMNASIO THESSALONIKIS ESPERINO,GYMNASIO,Schools
13841,22.948584,40.601001,1o GYMNASIO THESSALONIKIS PEIRAMATIKO,GYMNASIO,Schools
13842,23.31888,38.321617,1o GYMNASIO THIVAS,GYMNASIO,Schools
13843,22.963625,40.610567,1o GYMNASIO TOYMPAS,GYMNASIO,Schools
13844,22.97139,40.624182,1o GYMNASIO TRIANDRIAS THESSALONIKIS,GYMNASIO,Schools
13845,21.769932,39.562595,1o GYMNASIO TRIKALON,GYMNASIO,Schools
13846,22.366708,37.456266,1o GYMNASIO TRIPOLIS,GYMNASIO,Schools
13847,22.293099,39.741762,1o GYMNASIO TYRNAVOY,GYMNASIO,Schools
13848,23.8082,37.82471,1o GYMNASIO VARIS,GYMNASIO,Schools
13849,23.734761,38.083694,1o GYMNASIO VARYMPOMPIS DIAPOLITISMIKIS EKPAIDEYSIS,GYMNASIO,Schools
13850,22.19015,40.504387,1o GYMNASIO VEROIAS,GYMNASIO,Schools
13851,22.957837,39.363825,1o GYMNASIO VOLOY,GYMNASIO,Schools
13852,23.75958,37.845569,1o GYMNASIO VOYLAS,GYMNASIO,Schools
13853,23.833993,38.031603,1o GYMNASIO VRILISSION,GYMNASIO,Schools
13854,23.755815,37.960091,1o GYMNASIO VYRONA,GYMNASIO,Schools
13855,24.883047,41.130762,1o GYMNASIO CHANTHIS,GYMNASIO,Schools
13856,22.636353,38.073553,1o GYMNASIO CHYLOKASTROY,GYMNASIO,Schools
13857,23.743314,37.946674,1o GYMNASIO YMITTOY,GYMNASIO,Schools
13858,20.892614,37.78706,1o GYMNASIO ZAKYNTHOY,GYMNASIO,Schools
13859,23.71433,38.068206,1o GYMNASIO ZEFYRIOY,GYMNASIO,Schools
13860,23.778976,37.969557,1o GYMNASIO ZOGRAFOY,GYMNASIO,Schools
13861,23.028822,40.595471,"1o IDIOTIKO GYMNASIO ""O APOSTOLOS PAYLOS""",GYMNASIO,Schools
13862,23.839841,38.107612,1o TOSITSIO ARSAKEIO GYMNASIO EKALIS,GYMNASIO,Schools
13863,23.7234,38.009402,20o GYMNASIO ATHINAS,GYMNASIO,Schools
13864,21.761915,38.221588,20o GYMNASIO PATRAS,GYMNASIO,Schools
13865,23.6725,38.008043,20o GYMNASIO PERISTERIOY,GYMNASIO,Schools
13866,23.735429,38.011689,21o GYMNASIO ATHINAS,GYMNASIO,Schools
13867,21.746032,38.260709,21o GYMNASIO PATRAS,GYMNASIO,Schools
13868,22.950747,40.594227,21o GYMNASIO THESSALONIKIS,GYMNASIO,Schools
13869,23.735429,38.011689,22o GYMNASIO ATHINAS,GYMNASIO,Schools
13870,21.734605,38.225916,22o GYMNASIO PATRAS,GYMNASIO,Schools
13871,23.750975,37.990035,23o GYMNASIO ATHINAS,GYMNASIO,Schools
13872,23.752262,37.99517,24o GYMNASIO ATHINAS,GYMNASIO,Schools
13873,22.951662,40.637377,24o GYMNASIO THESSALONIKIS,GYMNASIO,Schools
13874,22.959469,40.612142,25o GYMNASIO THESSALONIKIS,GYMNASIO,Schools
13875,23.743053,37.976255,26o GYMNASIO ATHINAS,GYMNASIO,Schools
13876,22.940213,40.641466,26o GYMNASIO THESSALONIKIS,GYMNASIO,Schools
13877,23.7078,37.986871,27o GYMNASIO ATHINAS,GYMNASIO,Schools
13878,23.744993,37.973103,28o GYMNASIO ATHINAS,GYMNASIO,Schools
13879,22.960699,40.607825,28o GYMNASIO THESSALONIKIS,GYMNASIO,Schools
13880,22.964269,40.604666,29o GYMNASIO THESSALONIKIS,GYMNASIO,Schools
13881,23.743608,38.087879,2o GYMNASIO ACHARNON,GYMNASIO,Schools
13882,23.723629,38.091546,2o GYMNASIO ACHARNON DIAPOLITISMIKIS EKPAIDEYSIS,GYMNASIO,Schools
13883,23.822296,38.000208,2o GYMNASIO AGIAS PARASKEYIS,GYMNASIO,Schools
13884,23.659311,37.993148,2o GYMNASIO AGIAS VARVARAS,GYMNASIO,Schools
13885,23.720321,38.033539,2o GYMNASIO AGION ANARGYRON,GYMNASIO,Schools
13886,22.77397,40.75056,2o GYMNASIO AGIOY ATHANASIOY (PROIN GYMNASIO N. MESIMVRIAS),GYMNASIO,Schools
13887,23.722602,37.920666,2o GYMNASIO AGIOY DIMITRIOY,GYMNASIO,Schools
13888,23.669207,37.957888,2o GYMNASIO AGIOY IOANNI RENTI,GYMNASIO,Schools
13889,25.710742,35.196245,2o GYMNASIO AGIOY NIKOLAOY,GYMNASIO,Schools
13890,21.40447,38.619264,2o GYMNASIO AGRINIOY,GYMNASIO,Schools
13891,23.711513,37.980667,2o GYMNASIO AIGALEO,GYMNASIO,Schools
13892,23.433573,37.744954,2o GYMNASIO AIGINAS,GYMNASIO,Schools
13893,22.077976,38.248618,2o GYMNASIO AIGIOY,GYMNASIO,Schools
13894,22.44762,40.625492,2o GYMNASIO ALECHANDREIAS,GYMNASIO,Schools
13895,25.857575,40.847377,2o GYMNASIO ALECHANDROYPOLIS,GYMNASIO,Schools
13896,23.735671,37.923727,2o GYMNASIO ALIMOY,GYMNASIO,Schools
13897,22.763394,39.184129,2o GYMNASIO ALMYROY,GYMNASIO,Schools
13898,21.346878,37.787958,2o GYMNASIO AMALIADAS,GYMNASIO,Schools
13899,23.810502,38.047649,2o GYMNASIO AMAROYSIOY,GYMNASIO,Schools
13900,22.378223,38.525106,2o GYMNASIO AMFISSAS,GYMNASIO,Schools
13901,22.921068,40.657758,2o GYMNASIO AMPELOKIPON THESSALONIKIS,GYMNASIO,Schools
13902,23.697744,38.092065,2o GYMNASIO ANO LIOSION,GYMNASIO,Schools
13903,22.970152,40.612648,2o GYMNASIO ANO TOYMPAS,GYMNASIO,Schools
13904,20.484397,38.176625,2o GYMNASIO ARGOSTOLIOY,GYMNASIO,Schools
13905,22.730314,37.63873,2o GYMNASIO ARGOYS,GYMNASIO,Schools
13906,21.262622,40.453052,2o GYMNASIO ARGOYS ORESTIKOY,GYMNASIO,Schools
13907,23.753472,37.904921,2o GYMNASIO ARGYROYPOLIS,GYMNASIO,Schools
13908,22.063157,40.972624,2o GYMNASIO ARIDAIAS,GYMNASIO,Schools
13909,20.985547,39.15459,2o GYMNASIO ARTAS,GYMNASIO,Schools
13910,23.589955,38.072212,2o GYMNASIO ASPROPYRGOY,GYMNASIO,Schools
13911,23.72294,37.987914,2o GYMNASIO ATHINAS,GYMNASIO,Schools
13912,23.750371,37.985346,2o GYMNASIO ATHINAS ESPERINO,GYMNASIO,Schools
13913,23.750248,37.985599,2o GYMNASIO ATHINAS PEIRAMATIKO,GYMNASIO,Schools
13914,23.660916,38.008248,2o GYMNASIO CHAIDARIOY,GYMNASIO,Schools
13915,23.811791,38.026536,2o GYMNASIO CHALANDRIOY,GYMNASIO,Schools
13916,23.595271,38.457182,2o GYMNASIO CHALKIDAS,GYMNASIO,Schools
13917,22.604067,40.669678,2o GYMNASIO CHALKIDONAS (PROIN GYMNASIO ADENDROY),GYMNASIO,Schools
13918,24.024236,35.514008,2o GYMNASIO CHANION,GYMNASIO,Schools
13919,22.971267,40.597974,2o GYMNASIO CHARILAOY,GYMNASIO,Schools
13920,26.13261,38.361654,2o GYMNASIO CHIOY,GYMNASIO,Schools
13921,23.805106,37.999758,2o GYMNASIO CHOLARGOY,GYMNASIO,Schools
13922,26.495082,41.346802,2o GYMNASIO DIDYMOTEICHOY,GYMNASIO,Schools
13923,24.136696,41.15001,2o GYMNASIO DRAMAS,GYMNASIO,Schools
13924,23.628439,37.943096,2o GYMNASIO DRAPETSONAS,GYMNASIO,Schools
13925,22.04357,40.792461,2o GYMNASIO EDESSAS,GYMNASIO,Schools
13926,22.191089,39.887541,2o GYMNASIO ELASSONAS,GYMNASIO,Schools
13927,23.537473,38.042562,2o GYMNASIO ELEYSINAS,GYMNASIO,Schools
13928,22.896545,40.66535,2o GYMNASIO ELEYTHERIOY KORDELIOY,GYMNASIO,Schools
13929,24.014399,35.483965,2o GYMNASIO ELEYTHERIOY VENIZELOY (PROIN GYMNASIO MOYRNION),GYMNASIO,Schools
13930,23.739588,37.891202,2o GYMNASIO ELLINIKOY,GYMNASIO,Schools
13931,23.738892,37.889956,2o GYMNASIO ELLINIKOYDIAPOLITISMIKIS EKPAIDEYSIS,GYMNASIO,Schools
13932,22.899506,40.682264,2o GYMNASIO EYOSMOY,GYMNASIO,Schools
13933,22.388583,39.2947,2o GYMNASIO FARSALON,GYMNASIO,Schools
13934,20.885713,39.20533,2o GYMNASIO FILIPPIADAS,GYMNASIO,Schools
13935,21.413639,40.786542,2o GYMNASIO FLORINAS,GYMNASIO,Schools
13936,23.73685,38.013202,2o GYMNASIO GALATSIOY,GYMNASIO,Schools
13937,23.860599,38.009006,2o GYMNASIO GERAKA,GYMNASIO,Schools
13938,22.401481,40.783626,2o GYMNASIO GIANNITSON,GYMNASIO,Schools
13939,23.759844,37.860398,2o GYMNASIO GLYFADAS,GYMNASIO,Schools
13940,21.434717,40.082667,2o GYMNASIO GREVENON,GYMNASIO,Schools
13941,22.565904,36.757919,2o GYMNASIO GYTHEIOY,GYMNASIO,Schools
13942,25.742523,35.010367,2o GYMNASIO IERAPETRAS,GYMNASIO,Schools
13943,20.264043,39.503496,2o GYMNASIO IGOYMENITSAS,GYMNASIO,Schools
13944,23.709226,38.027653,2o GYMNASIO ILIOY,GYMNASIO,Schools
13945,23.757076,37.924131,2o GYMNASIO ILIOYPOLIS,GYMNASIO,Schools
13946,20.858861,39.668085,2o GYMNASIO IOANNINON,GYMNASIO,Schools
13947,25.114461,35.326548,2o GYMNASIO IRAKLEIOY,GYMNASIO,Schools
13948,23.758863,37.962101,2o GYMNASIO KAISARIANIS,GYMNASIO,Schools
13949,22.939569,40.585488,2o GYMNASIO KALAMARIAS,GYMNASIO,Schools
13950,22.124913,37.03464,2o GYMNASIO KALAMATAS,GYMNASIO,Schools
13951,21.582643,39.688374,2o GYMNASIO KALAMPAKAS,GYMNASIO,Schools
13952,23.624602,37.92954,2o GYMNASIO KALLIPOLIS,GYMNASIO,Schools
13953,23.688542,37.951586,2o GYMNASIO KALLITHEAS,GYMNASIO,Schools
13954,26.982316,36.950842,2o GYMNASIO KALYMNOY,GYMNASIO,Schools
13955,23.927619,37.838945,2o GYMNASIO KALYVION,GYMNASIO,Schools
13956,23.696025,38.050947,2o GYMNASIO KAMATEROY,GYMNASIO,Schools
13957,21.908976,39.3735,2o GYMNASIO KARDITSAS,GYMNASIO,Schools
13958,21.26242,40.528387,2o GYMNASIO KASTORIAS,GYMNASIO,Schools
13959,22.508581,40.267128,2o GYMNASIO KATERINIS,GYMNASIO,Schools
13960,24.397969,40.937592,2o GYMNASIO KAVALAS,GYMNASIO,Schools
13961,23.622114,37.967962,2o GYMNASIO KERATSINIOY,GYMNASIO,Schools
13962,19.921341,39.617493,2o GYMNASIO KERKYRAS,GYMNASIO,Schools
13963,22.734255,38.015823,2o GYMNASIO KIATOY,GYMNASIO,Schools
13964,23.796804,38.075177,2o GYMNASIO KIFISIAS,GYMNASIO,Schools
13965,22.878751,40.995003,2o GYMNASIO KILKIS,GYMNASIO,Schools
13966,23.656597,35.493679,2o GYMNASIO KISSAMOY,GYMNASIO,Schools
13967,27.285295,36.88966,2o GYMNASIO KO IPPOKRATEION,GYMNASIO,Schools
13968,25.405647,41.106196,2o GYMNASIO KOMOTINIS,GYMNASIO,Schools
13969,22.928263,37.933937,2o GYMNASIO KORINTHOY,GYMNASIO,Schools
